2019-05-07 01:05:53.999151_1,Halsey,Without Me,https://listen.hs.llnwd.net/g3/4/6/1/6/4/1446446164.mp3,Pop
2019-05-07 01:05:53.999151_2,Ariana Grande,7 rings,https://listen.hs.llnwd.net/g3/2/1/1/3/6/1479363112.mp3,Pop
2019-05-07 01:05:53.999151_3,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),https://listen.hs.llnwd.net/g3/1/3/4/6/4/1420746431.mp3,Pop
2019-05-07 01:05:53.999151_4,Maroon 5,Girls Like You,https://listen.hs.llnwd.net/g3/8/5/2/0/9/1417790258.mp3,Pop
2019-05-07 01:05:53.999151_5,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),https://listen.hs.llnwd.net/g3/7/0/8/3/7/1504073807.mp3,Pop
2019-05-07 01:05:53.999151_6,benny blanco Halsey Khalid,Eastside,https://listen.hs.llnwd.net/g3/2/1/5/7/7/1424977512.mp3,Pop
2019-05-07 01:05:53.999151_7,Ariana Grande,break up with your girlfriend i'm bored,https://listen.hs.llnwd.net/g3/6/1/1/3/6/1479363116.mp3,Pop
2019-05-07 01:05:53.999151_8,Jonas Brothers,Sucker,https://listen.hs.llnwd.net/g3/6/0/2/7/8/1486487206.mp3,Pop
2019-05-07 01:05:53.999151_9,Bruno Mars,That's What I Like,https://listen.hs.llnwd.net/g3/0/3/4/4/7/1411674430.mp3,Pop
2019-05-07 01:05:53.999151_10,Bruno Mars,24K Magic,https://listen.hs.llnwd.net/g3/4/1/5/4/7/1411674514.mp3,Pop
2019-05-07 01:05:53.999151_11,Mark Ronson,Uptown Funk,https://listen.hs.llnwd.net/g3/7/4/4/7/8/1138387447.mp3,Pop
2019-05-07 01:05:53.999151_12,Ariana Grande,thank u next,https://listen.hs.llnwd.net/g3/5/1/1/3/6/1479363115.mp3,Pop
2019-05-07 01:05:53.999151_13,5 Seconds Of Summer,Youngblood,https://listen.hs.llnwd.net/g3/4/6/6/9/2/1417929664.mp3,Pop
