2019-04-16 23:06:47.171404_1,Lil Nas X,Old Town Road - Remix,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,94,Pop
2019-04-16 23:06:47.171404_2,Billie Eilish,bad guy,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,99,Pop
2019-04-16 23:06:47.171404_3,BTS,Boy With Luv (feat. Halsey),https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,88,Pop
2019-04-16 23:06:47.171404_4,Mabel,Don't Call Me Up,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,95,Pop
2019-04-16 23:06:47.171404_5,Avicii,SOS,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP,88,Pop
2019-04-16 23:06:47.171404_6,Khalid,Talk,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,83,Pop
2019-04-16 23:06:47.171404_7,Jonas Brothers,Sucker,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,98,Pop
2019-04-16 23:06:47.171404_8,Alec Benjamin,Let Me Down Slowly,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,94,Pop
2019-04-16 23:06:47.171404_9,BLACKPINK,Kill This Love,https://open.spotify.com/track/18PergoIrGmRyeYxnaXJN2,85,Pop
2019-04-16 23:06:47.171404_10,Marshmello,Here With Me,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,94,Pop
2019-04-16 23:06:47.171404_11,Bazzi,Paradise,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,84,Pop
2019-04-16 23:06:47.171404_12,Alan Walker,On My Way,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,90,Pop
2019-04-16 23:06:47.171404_13,Ariana Grande,MONOPOLY (with Victoria Monét),https://open.spotify.com/track/6tsOcBnaKgzK22yEiqRh8P,89,Pop
2019-04-16 23:06:47.171404_14,Daya,Insomnia,https://open.spotify.com/track/7hzlzoOwCZ4D3Ow5YZK4kj,84,Pop
2019-04-16 23:06:47.171404_15,Khalid,Outta My Head (with John Mayer),https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP,88,Pop
2019-04-16 23:06:47.171404_16,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,94,Pop
2019-04-16 23:06:47.171404_17,Ellie Goulding,Sixteen,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd,76,Pop
2019-04-16 23:06:47.171404_18,Maren Morris,The Bones,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL,87,Pop
2019-04-16 23:06:47.171404_19,Nipsey Hussle,Racks In The Middle (feat. Roddy Ricch and Hit-Boy),https://open.spotify.com/track/6ya8ejoKgw906Y8LWclqrp,86,Pop
2019-04-16 23:06:47.171404_20,FLETCHER,Undrunk,https://open.spotify.com/track/5SHhPFh68OhUmuRPymKX9d,86,Pop
2019-04-16 23:06:47.171404_21,Ava Max,So Am I,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,90,Pop
2019-04-16 23:06:47.171404_22,ScHoolboy Q,CHopstix (with Travis Scott),https://open.spotify.com/track/01DOm09B2AbiTARAbXVI6g,80,Pop
2019-04-16 23:06:47.171404_23,Sia,No New Friends,https://open.spotify.com/track/3Y7a0typ6ik1KscmebXd6D,85,Pop
2019-04-16 23:06:47.171404_24,Tom Walker,Just You and I,https://open.spotify.com/track/4Fvtl6P5d8h2lzzwhUCHHD,81,Pop
2019-04-16 23:06:47.171404_25,Jonas Brothers,Cool,https://open.spotify.com/track/3QmolSZqjjLksTUvZJ6pPS,84,Pop
2019-04-16 23:06:47.171404_26,Lauv,i'm so tired...,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,95,Pop
2019-04-16 23:06:47.171404_27,Dominic Fike,3 Nights,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,85,Pop
2019-04-16 23:06:47.171404_28,Why Don't We,I Don't Belong In This Club,https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx,83,Pop
2019-04-16 23:06:47.171404_29,benny blanco,I Can’t Get Enough (benny blanco  Selena Gomez  J Balvin  Tainy),https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt,93,Pop
2019-04-16 23:06:47.171404_30,Khalid,My Bad,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5,91,Pop
2019-04-16 23:06:47.171404_31,Martin Jensen,Nobody,https://open.spotify.com/track/2qfEcCkEo5NscA9GL7ER72,82,Pop
2019-04-16 23:06:47.171404_32,P!nk,Walk Me Home,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE,89,Pop
2019-04-16 23:06:47.171404_33,The Chainsmokers,Who Do You Love,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8,91,Pop
2019-04-16 23:06:47.171404_34,Maluma,HP,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW,94,Pop
2019-04-16 23:06:47.171404_35,Gaullin,Moonlight,https://open.spotify.com/track/0A5gdlrpAuQqZ2iFgnqBFW,86,Pop
2019-04-16 23:06:47.171404_36,Sam Smith,Dancing With A Stranger (with Normani),https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,96,Pop
2019-04-16 23:06:47.171404_37,Zara Larsson,Don't Worry Bout Me,https://open.spotify.com/track/507tQXutCPYNFkpOq8tmKF,84,Pop
2019-04-16 23:06:47.171404_38,Panic! At The Disco,Hey Look Ma  I Made It,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa,80,Pop
2019-04-16 23:06:47.171404_39,ROSALÍA,Con Altura,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,88,Pop
2019-04-16 23:06:47.171404_40,Jonas Blue,What I Like About You (feat. Theresa Rex),https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ,82,Pop
2019-04-16 23:06:47.171404_41,Twenty One Pilots,Chlorine,https://open.spotify.com/track/23OXdR7YuUBVWh5hSnYJau,84,Pop
2019-04-16 23:06:47.171404_42,Billie Eilish,all the good girls go to hell,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,91,Pop
2019-04-16 23:06:47.171404_43,Post Malone,Wow.,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,98,Pop
2019-04-16 23:06:47.171404_44,Dennis Lloyd,Never Go Back,https://open.spotify.com/track/2QrXzOqLCVDRZHkToA0tSR,84,Pop
2019-04-16 23:06:47.171404_45,Kiana Ledé,EX,https://open.spotify.com/track/47cQCF21TczFSmGfpd7c07,81,Pop
2019-04-16 23:06:47.171404_46,Ozuna,Baila Baila Baila,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,95,Pop
2019-04-16 23:06:47.171404_47,The Chainsmokers,Kills You Slowly,https://open.spotify.com/track/1Pz3QmQFBFuI60rxCQBeW6,83,Pop
2019-04-16 23:06:47.171404_48,Juice WRLD,Hear Me Calling,https://open.spotify.com/track/5UYK9MervBCROg8AHNeEIy,71,Pop
2019-04-16 23:06:47.171404_49,NAV,Price On My Head (feat. The Weeknd),https://open.spotify.com/track/4hqOmrCCJKyiuwDexd8c2t,82,Pop
2019-04-16 23:06:47.171404_50,Daddy Yankee,Con Calma,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,100,Pop
2019-04-16 23:06:47.171404_1,The Chainsmokers,Kills You Slowly,https://open.spotify.com/track/1Pz3QmQFBFuI60rxCQBeW6,83,Pop
2019-04-16 23:06:47.171404_2,Bazzi,Paradise,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,84,Pop
2019-04-16 23:06:47.171404_3,Avicii,SOS,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP,88,Pop
2019-04-16 23:06:47.171404_4,BTS,Boy With Luv (feat. Halsey),https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,88,Pop
2019-04-16 23:06:47.171404_5,Dominic Fike,3 Nights,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,85,Pop
2019-04-16 23:06:47.171404_6,Khalid,Outta My Head (with John Mayer),https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP,88,Pop
2019-04-16 23:06:47.171404_7,MEDUZA,Piece Of Your Heart,https://open.spotify.com/track/5p1ex0pXv6jSPJ6QbumQpD,81,Pop
2019-04-16 23:06:47.171404_8,Lil Nas X,Old Town Road - Remix,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,94,Pop
2019-04-16 23:06:47.171404_9,MAX,Love Me Less (feat. Quinn XCII),https://open.spotify.com/track/2tOOcDDYkh0PSjr6GwPEAJ,70,Pop
2019-04-16 23:06:47.171404_10,Ellie Goulding,Sixteen,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd,76,Pop
2019-04-16 23:06:47.171404_11,Alan Walker,On My Way,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,90,Pop
2019-04-16 23:06:47.171404_12,Alessia Cara,Out Of Love,https://open.spotify.com/track/4WzhjxvLP95y7AMDy0Atwb,76,Pop
2019-04-16 23:06:47.171404_13,Why Don't We,I Don't Belong In This Club,https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx,83,Pop
2019-04-16 23:06:47.171404_14,Jonas Brothers,Cool,https://open.spotify.com/track/3QmolSZqjjLksTUvZJ6pPS,84,Pop
2019-04-16 23:06:47.171404_15,P!nk,Can We Pretend (feat. Cash Cash),https://open.spotify.com/track/3O0e0LHTpza0rYVDbZfQ4r,71,Pop
2019-04-16 23:06:47.171404_16,KIDDO,Coming Down,https://open.spotify.com/track/1NaxD6BhOQ69C4Cdcx5jrP,70,Pop
2019-04-16 23:06:47.171404_17,Alec Benjamin,Water Fountain,https://open.spotify.com/track/4IhKLu7Vk3j2TLmnFPl6To,76,Pop
2019-04-16 23:06:47.171404_18,Jonas Blue,What I Like About You (feat. Theresa Rex),https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ,82,Pop
2019-04-16 23:06:47.171404_19,Billie Eilish,bad guy,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,99,Pop
2019-04-16 23:06:47.171404_20,Panic! At The Disco,Hey Look Ma  I Made It,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa,80,Pop
2019-04-16 23:06:47.171404_21,Zara Larsson,Don't Worry Bout Me,https://open.spotify.com/track/507tQXutCPYNFkpOq8tmKF,84,Pop
2019-04-16 23:06:47.171404_22,Khalid,Free Spirit,https://open.spotify.com/track/2kAIpGWnlFLQh48iut6Zzq,81,Pop
2019-04-16 23:06:47.171404_23,Mark Ronson,Late Night Feelings (feat. Lykke Li),https://open.spotify.com/track/7aQeWViSfRWSEwtJD86Eq0,69,Pop
