2019-05-08 14:44:58.759348_1,Shawn Mendes,If I Can't Have You,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,86,Pop
2019-05-08 14:44:58.759348_2,Bazzi,Paradise,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,88,Pop
2019-05-08 14:44:58.759348_3,Lil Nas X,Old Town Road - Remix,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,97,Pop
2019-05-08 14:44:58.759348_4,Avicii,SOS,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP,95,Pop
2019-05-08 14:44:58.759348_5,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh,93,Pop
2019-05-08 14:44:58.759348_6,Kygo,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny,86,Pop
2019-05-08 14:44:58.759348_7,Khalid,Talk,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,89,Pop
2019-05-08 14:44:58.759348_8,Dominic Fike,3 Nights,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,87,Pop
2019-05-08 14:44:58.759348_9,Billie Eilish,bad guy,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,100,Pop
2019-05-08 14:44:58.759348_10,BTS,Boy With Luv (feat. Halsey),https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,95,Pop
2019-05-08 14:44:58.759348_11,Why Don't We,I Don't Belong In This Club,https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx,85,Pop
2019-05-08 14:44:58.759348_12,Logic,Homicide,https://open.spotify.com/track/0Lw6aQcBFWTQ9m4MSwwwes,86,Pop
2019-05-08 14:44:58.759348_13,Lizzo,Truth Hurts,https://open.spotify.com/track/5Qel1sTrU4LM8HlJSPT2jd,81,Pop
2019-05-08 14:44:58.759348_14,Alessia Cara,Out Of Love,https://open.spotify.com/track/4WzhjxvLP95y7AMDy0Atwb,82,Pop
2019-05-08 14:44:58.759348_15,P!nk,Walk Me Home,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE,88,Pop
2019-05-08 14:44:58.759348_16,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM,81,Pop
2019-05-08 14:44:58.759348_17,Ellie Goulding,Sixteen,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd,85,Pop
2019-05-08 14:44:58.759348_18,Jonas Brothers,Sucker,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,96,Pop
2019-05-08 14:44:58.759348_19,Panic! At The Disco,Hey Look Ma  I Made It,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa,83,Pop
2019-05-08 14:44:58.759348_20,SZA,Power is Power,https://open.spotify.com/track/35RDmXJ59YYGNlv1KfTGsP,85,Pop
2019-05-08 14:44:58.759348_21,MEDUZA,Piece Of Your Heart,https://open.spotify.com/track/5p1ex0pXv6jSPJ6QbumQpD,87,Pop
2019-05-08 14:44:58.759348_22,KYLE,Hey Julie! (feat. Lil Yachty),https://open.spotify.com/track/1jkEorRvoRQNo1WZfD1X5q,79,Pop
2019-05-08 14:44:58.759348_23,Alan Walker,On My Way,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,90,Pop
2019-05-08 14:44:58.759348_24,Lauv,Drugs & The Internet,https://open.spotify.com/track/4SHhui9S7lFYGHXikfneGo,80,Pop
2019-05-08 14:44:58.759348_25,Khalid,Outta My Head (with John Mayer),https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP,89,Pop
2019-05-08 14:44:58.759348_26,Mabel,Don't Call Me Up,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,93,Pop
2019-05-08 14:44:58.759348_27,Marshmello,Light It Up (with Tyga & Chris Brown),https://open.spotify.com/track/4Q8aDd3H6LF8t4eY7So9O8,81,Pop
2019-05-08 14:44:58.759348_28,Alec Benjamin,Let Me Down Slowly,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,92,Pop
2019-05-08 14:44:58.759348_29,MAX,Love Me Less (feat. Quinn XCII),https://open.spotify.com/track/2tOOcDDYkh0PSjr6GwPEAJ,76,Pop
2019-05-08 14:44:58.759348_30,Ava Max,So Am I,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,90,Pop
2019-05-08 14:44:58.759348_31,BLACKPINK,Kill This Love,https://open.spotify.com/track/18PergoIrGmRyeYxnaXJN2,88,Pop
2019-05-08 14:44:58.759348_32,Lil Uzi Vert,Sanguine Paradise,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,89,Pop
2019-05-08 14:44:58.759348_33,Kina,Get You The Moon (feat. Snøw),https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,84,Pop
2019-05-08 14:44:58.759348_34,Marshmello,Here With Me,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,93,Pop
2019-05-08 14:44:58.759348_35,Jonas Blue,What I Like About You (feat. Theresa Rex),https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ,85,Pop
2019-05-08 14:44:58.759348_36,Lizzo,Juice,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl,80,Pop
2019-05-08 14:44:58.759348_37,P!nk,Hurts 2B Human (feat. Khalid),https://open.spotify.com/track/68zwm6V0RROHDVLc6agxuI,36,Pop
2019-05-08 14:44:58.759348_38,Daddy Yankee,Con Calma - Remix,https://open.spotify.com/track/4au7FRcgZzChASRYu279xH,81,Pop
2019-05-08 14:44:58.759348_39,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,92,Pop
2019-05-08 14:44:58.759348_40,Lil Dicky,Earth,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO,87,Pop
2019-05-08 14:44:58.759348_41,The Chainsmokers,Who Do You Love,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8,81,Pop
2019-05-08 14:44:58.759348_42,ROSALÍA,Con Altura,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,90,Pop
2019-05-08 14:44:58.759348_43,Jonas Brothers,Cool,https://open.spotify.com/track/3QmolSZqjjLksTUvZJ6pPS,85,Pop
2019-05-08 14:44:58.759348_44,Lauv,i'm so tired...,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,92,Pop
2019-05-08 14:44:58.759348_45,Maren Morris,The Bones,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL,84,Pop
2019-05-08 14:44:58.759348_46,Billie Eilish,all the good girls go to hell,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,90,Pop
2019-05-08 14:44:58.759348_47,Beyoncé,Before I Let Go - Homecoming Live Bonus Track,https://open.spotify.com/track/3FUXVbi9ugVUqJ3rPrfd2G,74,Pop
2019-05-08 14:44:58.759348_48,Twenty One Pilots,Chlorine,https://open.spotify.com/track/23OXdR7YuUBVWh5hSnYJau,84,Pop
2019-05-08 14:44:58.759348_49,Maluma,HP,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW,93,Pop
2019-05-08 14:44:58.759348_50,ScHoolboy Q,CHopstix (with Travis Scott),https://open.spotify.com/track/01DOm09B2AbiTARAbXVI6g,81,Pop
2019-05-08 14:44:58.759348_1,Bazzi,Paradise,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,88,Pop
2019-05-08 14:44:58.759348_2,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh,93,Pop
2019-05-08 14:44:58.759348_3,Shawn Mendes,If I Can't Have You,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,86,Pop
2019-05-08 14:44:58.759348_4,The Chainsmokers,Do You Mean (with Ty Dolla $ign & bülow),https://open.spotify.com/track/5MvLsT03RBp67RLoeISCdl,78,Pop
2019-05-08 14:44:58.759348_5,Lizzo,Truth Hurts,https://open.spotify.com/track/5Qel1sTrU4LM8HlJSPT2jd,81,Pop
2019-05-08 14:44:58.759348_6,MAX,Love Me Less (feat. Quinn XCII),https://open.spotify.com/track/2tOOcDDYkh0PSjr6GwPEAJ,76,Pop
2019-05-08 14:44:58.759348_7,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM,81,Pop
2019-05-08 14:44:58.759348_8,FLETCHER,If You're Gonna Lie,https://open.spotify.com/track/4X2caEGywKxXKGImqNkBmt,70,Pop
2019-05-08 14:44:58.759348_9,Alessia Cara,Out Of Love,https://open.spotify.com/track/4WzhjxvLP95y7AMDy0Atwb,82,Pop
2019-05-08 14:44:58.759348_10,KYLE,Hey Julie! (feat. Lil Yachty),https://open.spotify.com/track/1jkEorRvoRQNo1WZfD1X5q,79,Pop
2019-05-08 14:44:58.759348_11,SZA,Power is Power,https://open.spotify.com/track/35RDmXJ59YYGNlv1KfTGsP,85,Pop
2019-05-08 14:44:58.759348_12,Lewis Capaldi,Someone You Loved,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc,90,Pop
2019-05-08 14:44:58.759348_13,Billie Eilish,my strange addiction,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK,89,Pop
2019-05-08 14:44:58.759348_14,Pia Mia,Bitter Love,https://open.spotify.com/track/4wOXx92SlZWxNtuBytlMsK,71,Pop
2019-05-08 14:44:58.759348_15,Dominic Fike,3 Nights,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,87,Pop
2019-05-08 14:44:58.759348_16,YK Osiris,Worth It,https://open.spotify.com/track/4XiGKQqbmnMVxDzUj6j3f2,83,Pop
2019-05-08 14:44:58.759348_17,Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",https://open.spotify.com/track/4Y0TtDriFlN3XZoQx6PYsu,78,Pop
2019-05-08 14:44:58.759348_18,Panic! At The Disco,Hey Look Ma  I Made It,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa,83,Pop
2019-05-08 14:44:58.759348_19,PnB Rock,Now Or Never 2.0,https://open.spotify.com/track/2qb0rlui2ZAmglOZ1oXdFd,63,Pop
2019-05-08 14:44:58.759348_20,Pink Sweat$,Honesty,https://open.spotify.com/track/5dXI2NV7X2c4anyLFbQdEX,78,Pop
2019-05-08 14:44:58.759348_21,BTS,Boy With Luv (feat. Halsey),https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,95,Pop
2019-05-08 14:44:58.759348_22,Valee,Womp Womp,https://open.spotify.com/track/1G5ho820Xi2Qu3HsBZ26ft,70,Pop
2019-05-08 14:44:58.759348_23,Sub Urban,Cradles,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC,73,Pop
2019-05-08 14:44:58.759348_24,Lauv,Drugs & The Internet,https://open.spotify.com/track/4SHhui9S7lFYGHXikfneGo,80,Pop
2019-05-08 14:44:58.759348_25,Lizzo,Soulmate,https://open.spotify.com/track/6h2wpo2pshM8QnAvRySEO0,75,Pop
2019-05-08 14:44:58.759348_26,P!nk,Hurts 2B Human (feat. Khalid),https://open.spotify.com/track/7c5h27Ju8JE5xWKTQ88KhL,75,Pop
2019-05-08 14:44:58.759348_27,Lewis Capaldi,Hold Me While You Wait,https://open.spotify.com/track/6700Z4Izi8EbB6JNthU6Ma,75,Pop
2019-05-08 14:44:58.759348_28,Lil Dicky,Earth,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO,87,Pop
2019-05-08 14:44:58.759348_29,Alec Benjamin,Water Fountain,https://open.spotify.com/track/4IhKLu7Vk3j2TLmnFPl6To,75,Pop
2019-05-08 14:44:58.759348_30,Jeremy Zucker,you were good to me,https://open.spotify.com/track/6tNgjrWXWHx2zR52Q6qCLG,74,Pop
2019-05-08 14:44:58.759348_31,Bastille,Joy,https://open.spotify.com/track/3QpkbrYXtlU3LRJu3sTK6V,72,Pop
2019-05-08 14:44:58.759348_32,Zara Larsson,WOW,https://open.spotify.com/track/3O8b0dDy1Z8BNM81U8DE1j,73,Pop
2019-05-08 14:44:58.759348_33,X Lovers,Colder When It Rains,https://open.spotify.com/track/0BezB2NH80dqPizOqw8I7S,58,Pop
2019-05-08 14:44:58.759348_34,MEDUZA,Piece Of Your Heart,https://open.spotify.com/track/5p1ex0pXv6jSPJ6QbumQpD,87,Pop
2019-05-08 14:44:58.759348_35,Lil Nas X,Old Town Road - Diplo Remix,https://open.spotify.com/track/3kgKVcBpBGuSeaEC0AZGlb,70,Pop
2019-05-08 14:44:58.759348_36,Alan Walker,On My Way,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,90,Pop
2019-05-08 14:44:58.759348_37,PnB Rock,Swervin' (feat. Diplo),https://open.spotify.com/track/2jNOOPVmuzTTvcWacww2Gn,61,Pop
2019-05-08 14:44:58.759348_38,Anitta,Banana,https://open.spotify.com/track/2eSnW4d3A4SyEVhVPmBffa,74,Pop
2019-05-08 14:44:58.759348_39,Avicii,SOS,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP,95,Pop
2019-05-08 14:44:58.759348_40,Jax Jones,All Day And Night - Jax Jones & Martin Solveig Present Europa,https://open.spotify.com/track/11o2y87vqODipLK98a1v34,72,Pop
2019-05-08 14:44:58.759348_41,Jeremy Zucker,please,https://open.spotify.com/track/0TzeZppPwhEhySYaNRulr9,67,Pop
2019-05-08 14:44:58.759348_42,Khalid,Outta My Head (with John Mayer),https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP,89,Pop
2019-05-08 14:44:58.759348_43,Twenty One Pilots,Chlorine - Alt Mix,https://open.spotify.com/track/4O0bRLfLMLNUlr9TFtohen,62,Pop
2019-05-08 14:44:58.759348_44,Kygo,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny,86,Pop
2019-05-08 14:44:58.759348_45,DaBaby,Suge,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,84,Pop
2019-05-08 14:44:58.759348_46,Marshmello,Light It Up (with Tyga & Chris Brown),https://open.spotify.com/track/4Q8aDd3H6LF8t4eY7So9O8,81,Pop
2019-05-08 14:44:58.759348_47,Billie Eilish,bad guy,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,100,Pop
2019-05-08 14:44:58.759348_48,iann dior,emotions,https://open.spotify.com/track/5jDuJchG3L7ruw3kaLdXbz,59,Pop
2019-05-08 14:44:58.759348_49,Lizzo,Like A Girl,https://open.spotify.com/track/5I7sGubUsKo4mVJpBoSVUr,72,Pop
2019-05-08 14:44:58.759348_50,Madonna,I Rise,https://open.spotify.com/track/5YNmbFvv0eW5ZoXmFYzSaF,67,Pop
