2019-04-23 21:06:12.175158_1,Lil Nas X,Old Town Road - Remix,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,96,Pop
2019-04-23 21:06:12.175158_2,BTS,Boy With Luv (feat. Halsey),https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,94,Pop
2019-04-23 21:06:12.175158_3,Avicii,SOS,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP,93,Pop
2019-04-23 21:06:12.175158_4,SZA,Power is Power (feat. SZA  The Weeknd  Travis Scott) - from For The Throne (Music Inspired by the HBO Series Game of Thrones),https://open.spotify.com/track/35RDmXJ59YYGNlv1KfTGsP,79,Pop
2019-04-23 21:06:12.175158_5,Khalid,Talk,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,86,Pop
2019-04-23 21:06:12.175158_6,Billie Eilish,bad guy,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,100,Pop
2019-04-23 21:06:12.175158_7,Jonas Brothers,Sucker,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,98,Pop
2019-04-23 21:06:12.175158_8,Bazzi,Paradise,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,86,Pop
2019-04-23 21:06:12.175158_9,Beyoncé,Before I Let Go - Homecoming Live Bonus Track,https://open.spotify.com/track/3FUXVbi9ugVUqJ3rPrfd2G,68,Pop
2019-04-23 21:06:12.175158_10,Marshmello,Here With Me,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,94,Pop
2019-04-23 21:06:12.175158_11,Mabel,Don't Call Me Up,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,95,Pop
2019-04-23 21:06:12.175158_12,Ellie Goulding,Sixteen,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd,82,Pop
2019-04-23 21:06:12.175158_13,Alec Benjamin,Let Me Down Slowly,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,94,Pop
2019-04-23 21:06:12.175158_14,BLACKPINK,Kill This Love,https://open.spotify.com/track/18PergoIrGmRyeYxnaXJN2,87,Pop
2019-04-23 21:06:12.175158_15,Alan Walker,On My Way,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,90,Pop
2019-04-23 21:06:12.175158_16,Lil Uzi Vert,Sanguine Paradise,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,87,Pop
2019-04-23 21:06:12.175158_17,Khalid,Outta My Head (with John Mayer),https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP,89,Pop
2019-04-23 21:06:12.175158_18,Why Don't We,I Don't Belong In This Club,https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx,84,Pop
2019-04-23 21:06:12.175158_19,Dominic Fike,3 Nights,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,86,Pop
2019-04-23 21:06:12.175158_20,Kygo,Carry On,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny,76,Pop
2019-04-23 21:06:12.175158_21,Ariana Grande,MONOPOLY (with Victoria Monét),https://open.spotify.com/track/6tsOcBnaKgzK22yEiqRh8P,90,Pop
2019-04-23 21:06:12.175158_22,Ava Max,So Am I,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,90,Pop
2019-04-23 21:06:12.175158_23,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,94,Pop
2019-04-23 21:06:12.175158_24,Daddy Yankee,Con Calma - Remix,https://open.spotify.com/track/4au7FRcgZzChASRYu279xH,73,Pop
2019-04-23 21:06:12.175158_25,Daya,Insomnia,https://open.spotify.com/track/7hzlzoOwCZ4D3Ow5YZK4kj,84,Pop
2019-04-23 21:06:12.175158_26,Tom Walker,Just You and I,https://open.spotify.com/track/4Fvtl6P5d8h2lzzwhUCHHD,81,Pop
2019-04-23 21:06:12.175158_27,Jonas Brothers,Cool,https://open.spotify.com/track/3QmolSZqjjLksTUvZJ6pPS,85,Pop
2019-04-23 21:06:12.175158_28,MEDUZA,Piece Of Your Heart,https://open.spotify.com/track/5p1ex0pXv6jSPJ6QbumQpD,84,Pop
