2019-04-23 21:14:12.906258_1,Pop,Oasis,Wonderwall,1878996,https://www.last.fm/music/Oasis/_/Wonderwall
2019-04-23 21:14:13.075498_2,Pop,The Killers,Somebody Told Me,1655331,https://www.last.fm/music/The+Killers/_/Somebody+Told+Me
2019-04-23 21:14:13.223784_3,Pop,Coldplay,Viva la Vida,1638825,https://www.last.fm/music/Coldplay/_/Viva+la+Vida
2019-04-23 21:14:13.397483_4,Pop,Coldplay,Clocks,1616603,https://www.last.fm/music/Coldplay/_/Clocks
2019-04-23 21:14:13.697829_5,Pop,Coldplay,The Scientist,1609008,https://www.last.fm/music/Coldplay/_/The+Scientist
2019-04-23 21:14:13.871320_6,Pop,MGMT,Kids,1588522,https://www.last.fm/music/MGMT/_/Kids
2019-04-23 21:14:14.023283_7,Pop,Coldplay,Yellow,1574230,https://www.last.fm/music/Coldplay/_/Yellow
2019-04-23 21:14:14.284378_8,Pop,Gorillaz,Feel Good Inc.,1494992,https://www.last.fm/music/Gorillaz/_/Feel+Good+Inc.
2019-04-23 21:14:14.527421_9,Pop,Coldplay,Fix You,1494392,https://www.last.fm/music/Coldplay/_/Fix+You
2019-04-23 21:14:14.771967_10,Pop,Lady Gaga,Poker Face,1445332,https://www.last.fm/music/Lady+Gaga/_/Poker+Face
2019-04-23 21:14:14.930691_11,Pop,Snow Patrol,Chasing Cars,1387369,https://www.last.fm/music/Snow+Patrol/_/Chasing+Cars
2019-04-23 21:14:15.165678_12,Pop,Ke$ha,TiK ToK,1331203,https://www.last.fm/music/Ke$ha/_/TiK+ToK
2019-04-23 21:14:15.331145_13,Pop,Goo Goo Dolls,Iris,1308150,https://www.last.fm/music/Goo+Goo+Dolls/_/Iris
2019-04-23 21:14:15.504391_14,Pop,Jason Mraz,I'm Yours,1286323,https://www.last.fm/music/Jason+Mraz/_/I%27m+Yours
2019-04-23 21:14:15.666912_15,Pop,Adele,Rolling in the Deep,1254181,https://www.last.fm/music/Adele/_/Rolling+in+the+Deep
2019-04-23 21:14:15.838971_16,Pop,Gorillaz,Clint Eastwood,1235315,https://www.last.fm/music/Gorillaz/_/Clint+Eastwood
2019-04-23 21:14:16.068580_17,Pop,Foster the People,Pumped Up Kicks,1232075,https://www.last.fm/music/Foster+the+People/_/Pumped+Up+Kicks
2019-04-23 21:14:16.249253_18,Pop,Michael Jackson,Billie Jean,1217127,https://www.last.fm/music/Michael+Jackson/_/Billie+Jean
2019-04-23 21:14:16.417936_19,Pop,R.E.M.,Losing My Religion,1199446,https://www.last.fm/music/R.E.M./_/Losing+My+Religion
2019-04-23 21:14:16.587944_20,Pop,Katy Perry,I Kissed a Girl,1196829,https://www.last.fm/music/Katy+Perry/_/I+Kissed+a+Girl
2019-04-23 21:14:16.744282_21,Pop,Amy Winehouse,Rehab,1182319,https://www.last.fm/music/Amy+Winehouse/_/Rehab
