2019-05-07 01:06:32.124446_1,Pop,Oasis,Wonderwall,1879953,https://www.last.fm/music/Oasis/_/Wonderwall
2019-05-07 01:06:32.396142_2,Pop,The Killers,Somebody Told Me,1657031,https://www.last.fm/music/The+Killers/_/Somebody+Told+Me
2019-05-07 01:06:32.843696_3,Pop,Coldplay,Viva la Vida,1640513,https://www.last.fm/music/Coldplay/_/Viva+la+Vida
2019-05-07 01:06:33.561161_4,Pop,Coldplay,Clocks,1617715,https://www.last.fm/music/Coldplay/_/Clocks
2019-05-07 01:06:33.928033_5,Pop,Coldplay,The Scientist,1610705,https://www.last.fm/music/Coldplay/_/The+Scientist
2019-05-07 01:06:34.128810_6,Pop,MGMT,Kids,1590367,https://www.last.fm/music/MGMT/_/Kids
2019-05-07 01:06:34.332137_7,Pop,Coldplay,Yellow,1575842,https://www.last.fm/music/Coldplay/_/Yellow
2019-05-07 01:06:34.533376_8,Pop,Gorillaz,Feel Good Inc.,1497318,https://www.last.fm/music/Gorillaz/_/Feel+Good+Inc.
2019-05-07 01:06:34.853336_9,Pop,Coldplay,Fix You,1496067,https://www.last.fm/music/Coldplay/_/Fix+You
2019-05-07 01:06:35.107964_10,Pop,Lady Gaga,Poker Face,1447135,https://www.last.fm/music/Lady+Gaga/_/Poker+Face
2019-05-07 01:06:35.560486_11,Pop,Snow Patrol,Chasing Cars,1388859,https://www.last.fm/music/Snow+Patrol/_/Chasing+Cars
2019-05-07 01:06:35.907871_12,Pop,Ke$ha,TiK ToK,1332981,https://www.last.fm/music/Ke$ha/_/TiK+ToK
2019-05-07 01:06:36.083550_13,Pop,Goo Goo Dolls,Iris,1309748,https://www.last.fm/music/Goo+Goo+Dolls/_/Iris
2019-05-07 01:06:36.348116_14,Pop,Jason Mraz,I'm Yours,1287870,https://www.last.fm/music/Jason+Mraz/_/I%27m+Yours
2019-05-07 01:06:36.695622_15,Pop,Adele,Rolling in the Deep,1255906,https://www.last.fm/music/Adele/_/Rolling+in+the+Deep
2019-05-07 01:06:37.127309_16,Pop,Gorillaz,Clint Eastwood,1236986,https://www.last.fm/music/Gorillaz/_/Clint+Eastwood
