Id,Genre,Artist,Song,Listeners,URL
2019-04-16 22:49:21.497698_45,jazz,Nina Simone,I Put a Spell on You,400596,https://www.last.fm/music/Nina+Simone/_/I+Put+a+Spell+on+You
2019-04-16 22:49:21.722485_46,jazz,Aretha Franklin,Think,584635,https://www.last.fm/music/Aretha+Franklin/_/Think
2019-04-16 22:49:21.959675_47,jazz,Miles Davis,All Blues,392870,https://www.last.fm/music/Miles+Davis/_/All+Blues
2019-04-16 22:49:22.184465_48,jazz,Buena Vista Social Club,Chan Chan,392669,https://www.last.fm/music/Buena+Vista+Social+Club/_/Chan+Chan
2019-04-16 22:49:22.473325_49,jazz,Frank Sinatra,I've Got You Under My Skin,391876,https://www.last.fm/music/Frank+Sinatra/_/I%27ve+Got+You+Under+My+Skin
2019-04-16 22:49:22.702943_50,jazz,Frank Sinatra,Strangers in the Night,388180,https://www.last.fm/music/Frank+Sinatra/_/Strangers+in+the+Night
2019-04-16 22:49:23.093023_1,rap,Kanye West,Stronger,1362543,https://www.last.fm/music/Kanye+West/_/Stronger
2019-04-16 22:49:23.250145_2,rap,Gorillaz,Clint Eastwood,1234014,https://www.last.fm/music/Gorillaz/_/Clint+Eastwood
2019-04-16 22:49:23.552539_3,rap,Lil' Wayne,Lollipop,1191882,https://www.last.fm/music/Lil%27+Wayne/_/Lollipop
2019-04-16 22:49:23.768525_4,rap,Drake,Best I Ever Had,1083082,https://www.last.fm/music/Drake/_/Best+I+Ever+Had
2019-04-16 22:49:23.922011_5,rap,Kanye West,Heartless,1079992,https://www.last.fm/music/Kanye+West/_/Heartless
2019-04-16 22:49:24.087879_6,rap,50 Cent,In Da Club,971591,https://www.last.fm/music/50+Cent/_/In+Da+Club
2019-04-16 22:49:24.392098_7,rap,Eminem,Lose Yourself,870816,https://www.last.fm/music/Eminem/_/Lose+Yourself
2019-04-16 22:49:24.701479_8,rap,OutKast,Ms. Jackson,864914,https://www.last.fm/music/OutKast/_/Ms.+Jackson
2019-04-16 22:49:24.857439_9,rap,T.I.,Whatever You Like,839757,https://www.last.fm/music/T.I./_/Whatever+You+Like
2019-04-16 22:49:25.019071_10,rap,Dr. Dre,Still D.R.E.,825297,https://www.last.fm/music/Dr.+Dre/_/Still+D.R.E.
2019-04-16 22:49:25.181330_11,rap,Jay-Z,99 Problems,819085,https://www.last.fm/music/Jay-Z/_/99+Problems
2019-04-16 22:49:25.344873_12,rap,OutKast,Hey Ya!,813976,https://www.last.fm/music/OutKast/_/Hey+Ya%21
2019-04-16 22:49:25.588857_13,rap,Ice Cube,It Was A Good Day,783153,https://www.last.fm/music/Ice+Cube/_/It+Was+A+Good+Day
2019-04-16 22:49:25.748859_14,rap,The Notorious B.I.G.,Juicy,775669,https://www.last.fm/music/The+Notorious+B.I.G./_/Juicy
2019-04-16 22:49:26.045815_15,rap,Eminem,Without Me,775137,https://www.last.fm/music/Eminem/_/Without+Me
2019-04-16 22:49:26.209240_16,rap,Dr. Dre,The Next Episode,764494,https://www.last.fm/music/Dr.+Dre/_/The+Next+Episode
2019-04-16 22:49:26.362624_17,rap,Eminem,The Real Slim Shady,753247,https://www.last.fm/music/Eminem/_/The+Real+Slim+Shady
2019-04-16 22:49:26.594585_18,rap,Kanye West,Love Lockdown,746851,https://www.last.fm/music/Kanye+West/_/Love+Lockdown
2019-04-16 22:49:26.896535_19,rap,Kanye West,Can't Tell Me Nothing,744947,https://www.last.fm/music/Kanye+West/_/Can%27t+Tell+Me+Nothing
2019-04-16 22:49:27.047503_20,rap,Black Eyed Peas,Boom Boom Pow,735289,https://www.last.fm/music/Black+Eyed+Peas/_/Boom+Boom+Pow
2019-04-16 22:49:27.338645_21,rap,Kanye West,All of the Lights,721339,https://www.last.fm/music/Kanye+West/_/All+of+the+Lights
2019-04-16 22:49:27.502760_22,rap,Beastie Boys,Sabotage,714766,https://www.last.fm/music/Beastie+Boys/_/Sabotage
2019-04-16 22:49:27.665682_23,rap,The Game,Hate it or love it,486547,https://www.last.fm/music/The+Game/_/Hate+it+or+love+it
2019-04-16 22:49:27.834517_24,rap,Lil' Wayne,Drop The World,700770,https://www.last.fm/music/Lil%27+Wayne/_/Drop+The+World
2019-04-16 22:49:27.991092_25,rap,Coolio,Gangsta's Paradise,689359,https://www.last.fm/music/Coolio/_/Gangsta%27s+Paradise
2019-04-16 22:49:28.148405_26,rap,Eminem,Not Afraid,56191,https://www.last.fm/music/Eminem/_/Not+Afraid
2019-04-16 22:49:28.478906_27,rap,Drake,Forever,690350,https://www.last.fm/music/Drake/_/Forever
2019-04-16 22:49:28.707078_28,rap,Kid Cudi,Soundtrack 2 My Life,664307,https://www.last.fm/music/Kid+Cudi/_/Soundtrack+2+My+Life
2019-04-16 22:49:28.871184_29,rap,Wiz Khalifa,Say Yeah,661286,https://www.last.fm/music/Wiz+Khalifa/_/Say+Yeah
2019-04-16 22:49:29.043734_30,rap,Black Eyed Peas,Pump It,650024,https://www.last.fm/music/Black+Eyed+Peas/_/Pump+It
2019-04-16 22:49:29.356496_31,rap,Eminem,Mockingbird,647363,https://www.last.fm/music/Eminem/_/Mockingbird
2019-04-16 22:49:29.510526_32,rap,Kanye West,Power,646620,https://www.last.fm/music/Kanye+West/_/Power
2019-04-16 22:49:29.802342_33,rap,Eminem,Sing for the Moment,634685,https://www.last.fm/music/Eminem/_/Sing+for+the+Moment
2019-04-16 22:49:29.956418_34,rap,The Notorious B.I.G.,Hypnotize,742189,https://www.last.fm/music/The+Notorious+B.I.G./_/Hypnotize
2019-04-16 22:49:30.116705_35,rap,50 Cent,Candy Shop,633148,https://www.last.fm/music/50+Cent/_/Candy+Shop
2019-04-16 22:49:30.273287_36,rap,Black Eyed Peas,Where Is the Love,628297,https://www.last.fm/music/Black+Eyed+Peas/_/Where+Is+the+Love
2019-04-16 22:49:30.427609_37,rap,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),615341,https://www.last.fm/music/Macklemore+&+Ryan+Lewis/_/Can%27t+Hold+Us+(feat.+Ray+Dalton)
2019-04-16 22:49:30.583622_38,rap,Eminem,My Name Is,650041,https://www.last.fm/music/Eminem/_/My+Name+Is
2019-04-16 22:49:30.739987_39,rap,Kanye West,Gold Digger,612800,https://www.last.fm/music/Kanye+West/_/Gold+Digger
2019-04-16 22:49:30.897339_40,rap,Eminem,Stan,594028,https://www.last.fm/music/Eminem/_/Stan
2019-04-16 22:49:31.055962_41,rap,House of Pain,Jump Around,610387,https://www.last.fm/music/House+of+Pain/_/Jump+Around
2019-04-16 22:49:31.355928_42,rap,Black Eyed Peas,My Humps,592908,https://www.last.fm/music/Black+Eyed+Peas/_/My+Humps
2019-04-16 22:49:31.517970_43,rap,Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),592542,https://www.last.fm/music/Macklemore+&+Ryan+Lewis/_/Thrift+Shop+(feat.+Wanz)
2019-04-16 22:49:31.688028_44,rap,Lil' Wayne,A Milli,590262,https://www.last.fm/music/Lil%27+Wayne/_/A+Milli
2019-04-16 22:49:31.972675_45,rap,Lupe Fiasco,Superstar,407019,https://www.last.fm/music/Lupe+Fiasco/_/Superstar
2019-04-16 22:49:32.208807_46,rap,Snoop Dogg,Drop It Like It's Hot,580813,https://www.last.fm/music/Snoop+Dogg/_/Drop+It+Like+It%27s+Hot
2019-04-16 22:49:32.373222_47,rap,Drake,Over,1129375,https://www.last.fm/music/Drake/_/Over
2019-04-16 22:49:32.532235_48,rap,Wu-Tang Clan,C.R.E.A.M.,574643,https://www.last.fm/music/Wu-Tang+Clan/_/C.R.E.A.M.
2019-04-16 22:49:32.754713_49,rap,Black Eyed Peas,Meet Me Halfway,571366,https://www.last.fm/music/Black+Eyed+Peas/_/Meet+Me+Halfway
2019-04-16 22:49:32.910887_50,rap,Eminem,Love The Way You Lie,570607,https://www.last.fm/music/Eminem/_/Love+The+Way+You+Lie
2019-04-16 22:49:33.298875_1,electronic,MGMT,Kids,1587041,https://www.last.fm/music/MGMT/_/Kids
2019-04-16 22:49:33.595050_2,electronic,Gorillaz,Feel Good Inc.,1493044,https://www.last.fm/music/Gorillaz/_/Feel+Good+Inc.
2019-04-16 22:49:33.749317_3,electronic,Lady Gaga,Poker Face,1443981,https://www.last.fm/music/Lady+Gaga/_/Poker+Face
2019-04-16 22:49:33.913052_4,electronic,MGMT,Electric Feel,1407081,https://www.last.fm/music/MGMT/_/Electric+Feel
2019-04-16 22:49:34.076469_5,electronic,MGMT,Time to Pretend,1401754,https://www.last.fm/music/MGMT/_/Time+to+Pretend
2019-04-16 22:49:34.237039_6,electronic,Kanye West,Stronger,1362543,https://www.last.fm/music/Kanye+West/_/Stronger
2019-04-16 22:49:34.466311_7,electronic,Radiohead,Paranoid Android,1341255,https://www.last.fm/music/Radiohead/_/Paranoid+Android
2019-04-16 22:49:34.623647_8,electronic,Ke$ha,TiK ToK,1329947,https://www.last.fm/music/Ke$ha/_/TiK+ToK
2019-04-16 22:49:34.788034_9,electronic,Massive Attack,Teardrop,1304746,https://www.last.fm/music/Massive+Attack/_/Teardrop
2019-04-16 22:49:34.945611_10,electronic,Gorillaz,Clint Eastwood,1234014,https://www.last.fm/music/Gorillaz/_/Clint+Eastwood
2019-04-16 22:49:35.240760_11,electronic,Daft Punk,"Harder, Better, Faster, Stronger",1231668,"https://www.last.fm/music/Daft+Punk/_/Harder,+Better,+Faster,+Stronger"
2019-04-16 22:49:35.539423_12,electronic,Daft Punk,One More Time,1180042,https://www.last.fm/music/Daft+Punk/_/One+More+Time
2019-04-16 22:49:35.700353_13,electronic,M.I.A.,Paper Planes,1143835,https://www.last.fm/music/M.I.A./_/Paper+Planes
2019-04-16 22:49:35.851966_14,electronic,Lady Gaga,Bad Romance,1140580,https://www.last.fm/music/Lady+Gaga/_/Bad+Romance
2019-04-16 22:49:36.012756_15,electronic,The Postal Service,Such Great Heights,1117928,https://www.last.fm/music/The+Postal+Service/_/Such+Great+Heights
2019-04-16 22:49:36.178443_16,electronic,The xx,Intro,1095857,https://www.last.fm/music/The+xx/_/Intro
2019-04-16 22:49:36.331764_17,electronic,Lady Gaga,Paparazzi,1068997,https://www.last.fm/music/Lady+Gaga/_/Paparazzi
2019-04-16 22:49:36.487179_18,electronic,Gorillaz,DARE,1049957,https://www.last.fm/music/Gorillaz/_/DARE
2019-04-16 22:49:36.646855_19,electronic,Gotye,Somebody That I Used To Know,1039878,https://www.last.fm/music/Gotye/_/Somebody+That+I+Used+To+Know
2019-04-16 22:49:36.811335_20,electronic,Lady Gaga,Just Dance,1032046,https://www.last.fm/music/Lady+Gaga/_/Just+Dance
2019-04-16 22:49:36.971812_21,electronic,The xx,Crystalised,992765,https://www.last.fm/music/The+xx/_/Crystalised
2019-04-16 22:49:37.131423_22,electronic,Black Eyed Peas,I Gotta Feeling,988396,https://www.last.fm/music/Black+Eyed+Peas/_/I+Gotta+Feeling
2019-04-16 22:49:37.424169_23,electronic,Radiohead,Everything in Its Right Place,987830,https://www.last.fm/music/Radiohead/_/Everything+in+Its+Right+Place
2019-04-16 22:49:37.578601_24,electronic,M83,Midnight City,973503,https://www.last.fm/music/M83/_/Midnight+City
2019-04-16 22:49:37.731044_25,electronic,Radiohead,Airbag,961723,https://www.last.fm/music/Radiohead/_/Airbag
2019-04-16 22:49:37.902035_26,electronic,Radiohead,15 Step,959015,https://www.last.fm/music/Radiohead/_/15+Step
2019-04-16 22:49:38.054182_27,electronic,Radiohead,All I Need,945316,https://www.last.fm/music/Radiohead/_/All+I+Need
2019-04-16 22:49:38.216650_28,electronic,Phoenix,1901,935612,https://www.last.fm/music/Phoenix/_/1901
2019-04-16 22:49:38.373843_29,electronic,The xx,Islands,914078,https://www.last.fm/music/The+xx/_/Islands
2019-04-16 22:49:38.535272_30,electronic,The Killers,Human,911111,https://www.last.fm/music/The+Killers/_/Human
2019-04-16 22:49:38.690305_31,electronic,Radiohead,Reckoner,910383,https://www.last.fm/music/Radiohead/_/Reckoner
2019-04-16 22:49:38.850527_32,electronic,The xx,VCR,909591,https://www.last.fm/music/The+xx/_/VCR
2019-04-16 22:49:39.005413_33,electronic,Daft Punk,Around the World,906625,https://www.last.fm/music/Daft+Punk/_/Around+the+World
2019-04-16 22:49:39.163350_34,electronic,Radiohead,Bodysnatchers,902487,https://www.last.fm/music/Radiohead/_/Bodysnatchers
2019-04-16 22:49:39.313233_35,electronic,Massive Attack,Angel,696933,https://www.last.fm/music/Massive+Attack/_/Angel
2019-04-16 22:49:39.465725_36,electronic,Depeche Mode,Enjoy the Silence,890443,https://www.last.fm/music/Depeche+Mode/_/Enjoy+the+Silence
2019-04-16 22:49:39.627945_37,electronic,Phoenix,Lisztomania,887610,https://www.last.fm/music/Phoenix/_/Lisztomania
2019-04-16 22:49:39.776167_38,electronic,Two Door Cinema Club,What You Know,879453,https://www.last.fm/music/Two+Door+Cinema+Club/_/What+You+Know
2019-04-16 22:49:39.937595_39,electronic,Moby,Porcelain,877054,https://www.last.fm/music/Moby/_/Porcelain
2019-04-16 22:49:40.166542_40,electronic,Radiohead,Jigsaw Falling Into Place,874692,https://www.last.fm/music/Radiohead/_/Jigsaw+Falling+Into+Place
2019-04-16 22:49:40.489315_41,electronic,MGMT,Weekend Wars,866717,https://www.last.fm/music/MGMT/_/Weekend+Wars
2019-04-16 22:49:40.657974_42,electronic,Portishead,Glory Box,865753,https://www.last.fm/music/Portishead/_/Glory+Box
2019-04-16 22:49:40.824699_43,electronic,Radiohead,House of Cards,862190,https://www.last.fm/music/Radiohead/_/House+of+Cards
2019-04-16 22:49:40.986056_44,electronic,Radiohead,Idioteque,858438,https://www.last.fm/music/Radiohead/_/Idioteque
2019-04-16 22:49:41.221759_45,electronic,Radiohead,Subterranean Homesick Alien,855921,https://www.last.fm/music/Radiohead/_/Subterranean+Homesick+Alien
2019-04-16 22:49:41.457156_46,electronic,Passion Pit,Sleepyhead,848153,https://www.last.fm/music/Passion+Pit/_/Sleepyhead
2019-04-16 22:49:41.715728_47,electronic,Lady Gaga,LoveGame,846496,https://www.last.fm/music/Lady+Gaga/_/LoveGame
2019-04-16 22:49:41.872111_48,electronic,Radiohead,Nude,846464,https://www.last.fm/music/Radiohead/_/Nude
2019-04-16 22:49:42.033677_49,electronic,Lorde,Royals,839275,https://www.last.fm/music/Lorde/_/Royals
2019-04-16 22:49:42.191830_50,electronic,Lady Gaga,Alejandro,838224,https://www.last.fm/music/Lady+Gaga/_/Alejandro
2019-04-16 22:49:42.594705_1,soul,Adele,Rolling in the Deep,1252856,https://www.last.fm/music/Adele/_/Rolling+in+the+Deep
2019-04-16 22:49:42.755452_2,soul,Amy Winehouse,Rehab,1181382,https://www.last.fm/music/Amy+Winehouse/_/Rehab
2019-04-16 22:49:42.972544_3,soul,Amy Winehouse,Back to Black,1162709,https://www.last.fm/music/Amy+Winehouse/_/Back+to+Black
2019-04-16 22:49:43.127350_4,soul,Gnarls Barkley,Crazy,1109377,https://www.last.fm/music/Gnarls+Barkley/_/Crazy
2019-04-16 22:49:43.283962_5,soul,Amy Winehouse,You Know I'm No Good,1041174,https://www.last.fm/music/Amy+Winehouse/_/You+Know+I%27m+No+Good
2019-04-16 22:49:43.468484_6,soul,Adele,Someone Like You,995757,https://www.last.fm/music/Adele/_/Someone+Like+You
2019-04-16 22:49:43.635155_7,soul,Beyoncé,Halo,967663,https://www.last.fm/music/Beyonc%C3%A9/_/Halo
2019-04-16 22:49:43.795993_8,soul,Florence + the Machine,You've Got the Love,910782,https://www.last.fm/music/Florence+%252B+the+Machine/_/You%27ve+Got+the+Love
2019-04-16 22:49:43.964377_9,soul,Adele,Set Fire to the Rain,869051,https://www.last.fm/music/Adele/_/Set+Fire+to+the+Rain
2019-04-16 22:49:44.115540_10,soul,Amy Winehouse,Tears Dry on Their Own,855965,https://www.last.fm/music/Amy+Winehouse/_/Tears+Dry+on+Their+Own
2019-04-16 22:49:44.427811_11,soul,Leona Lewis,Bleeding Love,830056,https://www.last.fm/music/Leona+Lewis/_/Bleeding+Love
2019-04-16 22:49:44.804812_12,soul,Beyoncé,Irreplaceable,811687,https://www.last.fm/music/Beyonc%C3%A9/_/Irreplaceable
2019-04-16 22:49:44.985402_13,soul,Adele,Chasing Pavements,809768,https://www.last.fm/music/Adele/_/Chasing+Pavements
2019-04-16 22:49:45.287861_14,soul,The Jackson 5,I Want You Back,806298,https://www.last.fm/music/The+Jackson+5/_/I+Want+You+Back
2019-04-16 22:49:45.466066_15,soul,Amy Winehouse,Love Is a Losing Game,768447,https://www.last.fm/music/Amy+Winehouse/_/Love+Is+a+Losing+Game
2019-04-16 22:49:45.636741_16,soul,Duffy,Mercy,756712,https://www.last.fm/music/Duffy/_/Mercy
2019-04-16 22:49:45.810799_17,soul,Beyoncé,Crazy in Love,736831,https://www.last.fm/music/Beyonc%C3%A9/_/Crazy+in+Love
2019-04-16 22:49:46.097712_18,soul,Lana Del Rey,Blue Jeans,735948,https://www.last.fm/music/Lana+Del+Rey/_/Blue+Jeans
2019-04-16 22:49:46.276816_19,soul,Aretha Franklin,Respect,734443,https://www.last.fm/music/Aretha+Franklin/_/Respect
2019-04-16 22:49:46.484777_20,soul,Stevie Wonder,Superstition,712142,https://www.last.fm/music/Stevie+Wonder/_/Superstition
2019-04-16 22:49:46.668001_21,soul,Adele,Make You Feel My Love,708897,https://www.last.fm/music/Adele/_/Make+You+Feel+My+Love
2019-04-16 22:49:46.836457_22,soul,Al Green,Let's Stay Together,686435,https://www.last.fm/music/Al+Green/_/Let%27s+Stay+Together
2019-04-16 22:49:46.993043_23,soul,Rihanna,Unfaithful,674469,https://www.last.fm/music/Rihanna/_/Unfaithful
2019-04-16 22:49:47.152385_24,soul,Bill Withers,Ain't No Sunshine,671444,https://www.last.fm/music/Bill+Withers/_/Ain%27t+No+Sunshine
2019-04-16 22:49:47.455222_25,soul,Hozier,Take Me to Church,662988,https://www.last.fm/music/Hozier/_/Take+Me+to+Church
2019-04-16 22:49:47.624007_26,soul,"Earth, Wind & Fire",September,661565,"https://www.last.fm/music/Earth,+Wind+&+Fire/_/September"
2019-04-16 22:49:47.791866_27,soul,Beyoncé,If I Were a Boy,653893,https://www.last.fm/music/Beyonc%C3%A9/_/If+I+Were+a+Boy
2019-04-16 22:49:48.098388_28,soul,Amy Winehouse,Just Friends,649969,https://www.last.fm/music/Amy+Winehouse/_/Just+Friends
2019-04-16 22:49:48.366981_29,soul,Alicia Keys,No One,1087455,https://www.last.fm/music/Alicia+Keys/_/No+One
2019-04-16 22:49:48.521315_30,soul,Ray Charles,Hit the Road Jack,644023,https://www.last.fm/music/Ray+Charles/_/Hit+the+Road+Jack
2019-04-16 22:49:48.834493_31,soul,Amy Winehouse,Wake Up Alone,642295,https://www.last.fm/music/Amy+Winehouse/_/Wake+Up+Alone
2019-04-16 22:49:49.002257_32,soul,John Mayer,Waiting on the World to Change,641943,https://www.last.fm/music/John+Mayer/_/Waiting+on+the+World+to+Change
2019-04-16 22:49:49.160322_33,soul,Adele,Rumour Has It,635272,https://www.last.fm/music/Adele/_/Rumour+Has+It
2019-04-16 22:49:49.311809_34,soul,Dusty Springfield,Son of a Preacher Man,626939,https://www.last.fm/music/Dusty+Springfield/_/Son+of+a+Preacher+Man
2019-04-16 22:49:49.618035_35,soul,Corinne Bailey Rae,Put Your Records On,626921,https://www.last.fm/music/Corinne+Bailey+Rae/_/Put+Your+Records+On
2019-04-16 22:49:49.922560_36,soul,Amy Winehouse,He Can Only Hold Her,624751,https://www.last.fm/music/Amy+Winehouse/_/He+Can+Only+Hold+Her
2019-04-16 22:49:50.219707_37,soul,Nina Simone,Feeling Good,794026,https://www.last.fm/music/Nina+Simone/_/Feeling+Good
2019-04-16 22:49:50.385216_38,soul,Mario,Let Me Love You,226823,https://www.last.fm/music/Mario/_/Let+Me+Love+You
2019-04-16 22:49:50.625015_39,soul,Amy Winehouse,Some Unholy War,603783,https://www.last.fm/music/Amy+Winehouse/_/Some+Unholy+War
2019-04-16 22:49:50.912483_40,soul,Pharrell Williams,Happy,600939,https://www.last.fm/music/Pharrell+Williams/_/Happy
2019-04-16 22:49:51.078849_41,soul,The Temptations,My Girl,536538,https://www.last.fm/music/The+Temptations/_/My+Girl
2019-04-16 22:49:51.258891_42,soul,The Jackson 5,ABC,595607,https://www.last.fm/music/The+Jackson+5/_/ABC
2019-04-16 22:49:51.407491_43,soul,Ben E. King,Stand By Me,594028,https://www.last.fm/music/Ben+E.+King/_/Stand+By+Me
2019-04-16 22:49:51.573029_44,soul,Justin Timberlake,Rock Your Body,585857,https://www.last.fm/music/Justin+Timberlake/_/Rock+Your+Body
2019-04-16 22:49:51.732515_45,soul,Frank Ocean,Thinkin Bout You,584635,https://www.last.fm/music/Frank+Ocean/_/Thinkin+Bout+You
2019-04-16 22:49:51.968969_46,soul,Christina Aguilera,Beautiful,989668,https://www.last.fm/music/Christina+Aguilera/_/Beautiful
2019-04-16 22:49:52.124195_47,soul,Adele,Hometown Glory,574284,https://www.last.fm/music/Adele/_/Hometown+Glory
2019-04-16 22:49:52.341919_48,soul,Alicia Keys,Fallin',37797,https://www.last.fm/music/Alicia+Keys/_/Fallin%27
2019-04-16 22:49:52.492986_49,soul,Otis Redding,(Sittin' On) The Dock of the Bay,10313,https://www.last.fm/music/Otis+Redding/_/(Sittin%27+On)+The+Dock+of+the+Bay
2019-04-16 22:49:52.797145_50,soul,Michael Jackson,Man in the Mirror,566088,https://www.last.fm/music/Michael+Jackson/_/Man+in+the+Mirror
2019-04-16 22:49:53.324153_1,metal,System of a Down,Chop Suey!,1503958,https://www.last.fm/music/System+of+a+Down/_/Chop+Suey%21
2019-04-16 22:49:53.622909_2,metal,Linkin Park,In the End,1410919,https://www.last.fm/music/Linkin+Park/_/In+the+End
2019-04-16 22:49:53.783866_3,metal,Linkin Park,Numb,1274345,https://www.last.fm/music/Linkin+Park/_/Numb
2019-04-16 22:49:53.948031_4,metal,Guns N' Roses,Welcome to the Jungle,1249992,https://www.last.fm/music/Guns+N%27+Roses/_/Welcome+to+the+Jungle
2019-04-16 22:49:54.174750_5,metal,Rage Against the Machine,Killing in the Name,1227767,https://www.last.fm/music/Rage+Against+the+Machine/_/Killing+in+the+Name
2019-04-16 22:49:54.324382_6,metal,Black Sabbath,Paranoid,1341255,https://www.last.fm/music/Black+Sabbath/_/Paranoid
2019-04-16 22:49:54.476343_7,metal,System of a Down,Toxicity,1165886,https://www.last.fm/music/System+of+a+Down/_/Toxicity
2019-04-16 22:49:54.801717_8,metal,Metallica,Enter Sandman,1114497,https://www.last.fm/music/Metallica/_/Enter+Sandman
2019-04-16 22:49:54.966680_9,metal,Guns N' Roses,Paradise City,1108792,https://www.last.fm/music/Guns+N%27+Roses/_/Paradise+City
2019-04-16 22:49:55.119676_10,metal,Evanescence,Bring Me to Life,1105179,https://www.last.fm/music/Evanescence/_/Bring+Me+to+Life
2019-04-16 22:49:55.270397_11,metal,AC/DC,Back in Black,1104866,https://www.last.fm/music/AC%2FDC/_/Back+in+Black
2019-04-16 22:49:55.424592_12,metal,Metallica,Nothing Else Matters,1101671,https://www.last.fm/music/Metallica/_/Nothing+Else+Matters
2019-04-16 22:49:55.724095_13,metal,AC/DC,Highway to Hell,1015307,https://www.last.fm/music/AC%2FDC/_/Highway+to+Hell
2019-04-16 22:49:55.869718_14,metal,Linkin Park,Faint,1011929,https://www.last.fm/music/Linkin+Park/_/Faint
2019-04-16 22:49:56.025289_15,metal,System of a Down,Lonely Day,1006340,https://www.last.fm/music/System+of+a+Down/_/Lonely+Day
2019-04-16 22:49:56.185861_16,metal,Linkin Park,One Step Closer,986296,https://www.last.fm/music/Linkin+Park/_/One+Step+Closer
2019-04-16 22:49:56.406271_17,metal,Three Days Grace,I Hate Everything About You,981638,https://www.last.fm/music/Three+Days+Grace/_/I+Hate+Everything+About+You
2019-04-16 22:49:56.564849_18,metal,Linkin Park,What I've Done,961829,https://www.last.fm/music/Linkin+Park/_/What+I%27ve+Done
2019-04-16 22:49:56.712452_19,metal,System of a Down,B.Y.O.B.,958214,https://www.last.fm/music/System+of+a+Down/_/B.Y.O.B.
2019-04-16 22:49:56.860058_20,metal,System of a Down,Aerials,939222,https://www.last.fm/music/System+of+a+Down/_/Aerials
2019-04-16 22:49:57.008660_21,metal,Motörhead,Ace of Spades,937964,https://www.last.fm/music/Mot%C3%B6rhead/_/Ace+of+Spades
2019-04-16 22:49:57.177208_22,metal,Evanescence,My Immortal,930559,https://www.last.fm/music/Evanescence/_/My+Immortal
2019-04-16 22:49:57.340771_23,metal,Linkin Park,Crawling,927935,https://www.last.fm/music/Linkin+Park/_/Crawling
2019-04-16 22:49:57.561182_24,metal,Linkin Park,Breaking the Habit,900003,https://www.last.fm/music/Linkin+Park/_/Breaking+the+Habit
2019-04-16 22:49:57.718761_25,metal,Black Sabbath,Iron Man,891177,https://www.last.fm/music/Black+Sabbath/_/Iron+Man
2019-04-16 22:49:57.877336_26,metal,Papa Roach,Last Resort,890972,https://www.last.fm/music/Papa+Roach/_/Last+Resort
2019-04-16 22:49:58.022948_27,metal,Linkin Park,Somewhere I Belong,890132,https://www.last.fm/music/Linkin+Park/_/Somewhere+I+Belong
2019-04-16 22:49:58.245358_28,metal,Disturbed,Down With the Sickness,885510,https://www.last.fm/music/Disturbed/_/Down+With+the+Sickness
2019-04-16 22:49:58.396946_29,metal,Korn,Freak on a Leash,877821,https://www.last.fm/music/Korn/_/Freak+on+a+Leash
2019-04-16 22:49:58.558514_30,metal,Metallica,Master of Puppets,863716,https://www.last.fm/music/Metallica/_/Master+of+Puppets
2019-04-16 22:49:58.719086_31,metal,Rage Against the Machine,Bulls on Parade,849826,https://www.last.fm/music/Rage+Against+the+Machine/_/Bulls+on+Parade
2019-04-16 22:49:58.882647_32,metal,Metallica,One,1180042,https://www.last.fm/music/Metallica/_/One
2019-04-16 22:49:59.035240_33,metal,Linkin Park,Papercut,842280,https://www.last.fm/music/Linkin+Park/_/Papercut
2019-04-16 22:49:59.273603_34,metal,AC/DC,You Shook Me All Night Long,827025,https://www.last.fm/music/AC%2FDC/_/You+Shook+Me+All+Night+Long
2019-04-16 22:49:59.426195_35,metal,Limp Bizkit,Behind Blue Eyes,815633,https://www.last.fm/music/Limp+Bizkit/_/Behind+Blue+Eyes
2019-04-16 22:49:59.589209_36,metal,Slipknot,Wait and Bleed,813670,https://www.last.fm/music/Slipknot/_/Wait+and+Bleed
2019-04-16 22:49:59.747335_37,metal,Metallica,The Unforgiven,806100,https://www.last.fm/music/Metallica/_/The+Unforgiven
2019-04-16 22:50:00.039554_38,metal,Linkin Park,Bleed It Out,802632,https://www.last.fm/music/Linkin+Park/_/Bleed+It+Out
2019-04-16 22:50:00.203116_39,metal,Slipknot,Before I Forget,779524,https://www.last.fm/music/Slipknot/_/Before+I+Forget
2019-04-16 22:50:00.500321_40,metal,Guns N' Roses,Knockin' on Heaven's Door,6055,https://www.last.fm/music/Guns+N%27+Roses/_/Knockin%27+on+Heaven%27s+Door
2019-04-16 22:50:00.651915_41,metal,Three Days Grace,Animal I Have Become,760536,https://www.last.fm/music/Three+Days+Grace/_/Animal+I+Have+Become
2019-04-16 22:50:00.832432_42,metal,Evanescence,Going Under,754758,https://www.last.fm/music/Evanescence/_/Going+Under
2019-04-16 22:50:00.997990_43,metal,AC/DC,Thunderstruck,751806,https://www.last.fm/music/AC%2FDC/_/Thunderstruck
2019-04-16 22:50:01.162549_44,metal,Linkin Park,Leave Out All the Rest,751342,https://www.last.fm/music/Linkin+Park/_/Leave+Out+All+the+Rest
2019-04-16 22:50:01.317136_45,metal,Rage Against the Machine,Guerrilla Radio,745679,https://www.last.fm/music/Rage+Against+the+Machine/_/Guerrilla+Radio
